"","A4_1","A4_2","A4_3","B4_1","B4_2","B4_3","C4_1","C4_2","C4_3"
"20772",90,65,101,199,168,155,104,46,96
"20773",1,1,8,0,3,3,0,0,0
"20774",627,668,1278,470,304,262,130,108,115
"20775",18,38,39,45,35,56,25,38,26
"20776",391,511,493,496,517,480,367,334,331
"20777",13,0,15,0,0,0,0,0,0
"20778",2103,2799,2251,2096,1802,1438,902,963,842
"20779",8,31,8,0,0,0,0,0,0
"20780",246,450,320,245,267,294,118,119,137
"20781",0,0,0,0,0,0,0,0,0
"20782",30,53,79,31,53,42,33,55,33
"20783",75,66,96,34,35,24,11,9,11
"20784",74,70,72,117,108,95,49,62,67
"20785",282,393,270,564,370,480,264,257,291
"20786",0,10,1,4,0,1,1,1,0
"20787",8,18,20,28,25,3,7,16,18
"20788",54,68,116,7,17,21,10,16,18
"20789",261,244,279,81,109,135,39,51,29
"20790",163,130,237,135,213,215,133,140,128
"20791",272,399,396,260,243,168,103,147,146
"20792",451,627,547,395,606,408,273,258,252
"20793",41,94,136,78,104,143,159,104,120
"20794",0,0,0,0,0,0,0,0,0
"20795",484,793,541,539,564,598,431,448,470
"20796",1,0,0,1,1,1,0,0,0
"20797",439,622,630,432,574,604,278,357,289
"20798",0,0,4,0,0,0,0,0,0
"20799",83,94,292,87,107,111,106,26,214
"20800",0,0,0,0,0,1,0,0,0
"20801",1,1,2,1,0,1,2,0,0
"20802",57,63,102,35,46,35,0,49,12
"20803",240,396,364,255,247,245,167,185,206
"20804",0,0,0,0,1,0,0,0,0
"20805",0,0,0,0,0,0,0,0,0
"20806",14,18,18,30,30,14,14,4,14
"20807",0,0,0,0,0,0,0,0,0
"20808",0,0,0,0,0,2,1,0,1
"20809",0,0,0,0,0,0,0,0,0
"20810",8,4,14,2,7,11,3,2,2
"20811",108,86,228,173,192,177,34,102,28
"20812",149,251,146,316,301,280,123,94,113
"20813",0,0,0,0,0,0,0,0,0
"20814",2261,3251,3118,4766,4506,4410,2708,2712,2358
"20815",21,1,9,1,1,0,0,1,0
"20816",287,443,423,207,339,272,124,209,163
"20817",0,0,0,0,0,0,0,0,0
"20818",46,69,59,10,22,40,22,20,23
"20819",722,938,1087,1185,1373,1068,685,757,703
"20820",7,4,29,0,10,14,11,1,2
"20821",1267,1687,1766,1252,1698,1771,1317,1308,1174
"20822",72,113,160,57,139,104,83,81,60
"20823",797,1077,746,550,607,724,280,955,491
"20824",77,38,76,30,53,63,23,20,13
"20825",0,0,0,0,0,0,0,0,0
"20826",348,488,490,336,414,418,279,311,274
"20827",2175,2530,2272,845,911,1061,728,489,735
"20828",126,79,197,20,54,62,9,36,25
"20829",1,0,0,5,1,4,1,14,1
"20830",0,0,0,0,0,0,0,0,0
"20831",470,337,400,94,303,97,28,7,51
"20832",167,161,257,18,85,23,11,21,29
"20833",131,247,149,160,137,159,79,94,127
"20834",45,80,52,19,29,35,14,10,23
"20835",0,0,0,0,0,0,0,0,0
"20836",209,241,239,148,129,143,88,95,97
"20837",0,0,0,2,3,2,0,1,0
"20838",748,977,577,325,375,421,47,15,32
"20839",167,398,244,113,128,163,196,162,150
"20840",68,57,16,140,176,208,45,179,103
"20841",68,91,105,110,133,80,37,34,46
"20842",32,55,54,17,22,26,8,6,6
"20843",33,23,5,27,60,68,43,12,16
"20844",1023,1625,1605,2612,1729,1803,1218,731,847
"20845",193,156,355,109,188,215,115,95,79
"20846",19,18,1,4,2,1,3,0,4
"20847",450,739,739,1203,1053,1184,708,556,534
"20848",0,0,0,0,0,0,0,0,0
"20849",0,0,0,0,0,1,0,0,0
"20850",0,0,0,0,6,0,0,0,0
"20851",0,0,0,0,0,0,0,0,0
"20852",0,12,0,0,0,1,0,0,1
"20853",0,0,10,0,0,0,0,0,0
"20854",50,32,248,57,100,58,22,23,20
"20855",29,3,36,4,0,2,3,0,4
"20856",20,75,79,47,53,53,25,58,27
"20857",208,321,441,264,253,245,137,207,104
"20858",0,0,0,0,0,2,0,1,0
"20859",543,863,885,668,691,642,358,377,327
"20860",602,854,662,427,506,437,292,272,287
"20861",6,32,0,10,5,6,0,0,1
"20862",10,10,2,5,4,8,4,4,9
"20863",73,106,77,63,72,55,17,16,18
"20864",147,361,300,188,275,232,143,196,229
"20865",87,165,103,124,113,136,82,52,43
"20866",0,0,0,0,0,0,0,0,0
"20867",39,80,29,25,16,27,4,9,7
"20868",36,42,19,33,28,53,19,3,18
"20869",233,472,248,253,321,292,159,198,139
"20870",155,214,191,120,239,209,75,71,85
"20871",123,188,125,96,139,80,73,50,51
"20872",253,334,448,396,437,480,259,200,240
"20873",121,205,125,59,165,147,52,32,69
"20874",1,2,10,0,0,3,1,0,0
"20875",0,0,0,0,0,0,0,0,0
"20876",107,45,43,0,50,6,0,0,0
"20877",3,1,4,2,9,1,1,0,2
"20878",661,958,607,708,511,515,229,254,238
"20879",442,505,535,391,335,370,144,180,171
"20880",92,217,115,255,180,272,381,124,309
"20881",434,582,184,322,416,463,117,318,225
"20882",4,117,56,437,386,204,233,38,236
"20883",134,140,246,47,46,51,28,52,18
"20884",0,0,0,0,0,1,0,0,0
"20885",339,496,519,469,578,568,148,24,86
"20886",5,0,0,0,1,3,0,0,0
"20887",0,0,0,0,1,0,0,0,0
"20888",43,40,28,0,7,22,0,3,1
"20889",6,0,26,11,13,0,0,2,0
"20890",2891,5216,2200,5034,2789,4954,2040,2783,2089
"20891",377,695,462,283,363,362,188,203,133
"20892",0,0,0,0,0,0,0,0,0
"20893",927,1459,1454,2223,1593,1584,956,865,790
"20894",521,967,437,715,857,896,368,280,316
"20895",35,93,106,131,128,259,124,171,132
"20896",54,93,66,64,71,104,42,56,36
"20897",30,133,56,109,96,98,38,62,58
"20898",0,0,0,0,0,0,0,0,0
"20899",0,0,0,0,0,0,0,0,0
"20900",85,105,109,198,168,196,134,129,146
"20901",0,0,0,0,0,0,0,0,0
"20902",76,93,85,21,62,69,16,20,15
"20903",37,36,1,155,173,188,57,76,77
"20904",109,183,129,252,222,157,132,95,109
"20905",613,796,750,773,624,816,251,387,295
"20906",0,0,0,0,0,0,0,0,0
"20907",0,0,0,0,0,0,0,0,0
"20908",1,21,0,16,3,27,0,24,0
"20909",48,57,94,42,55,69,35,12,21
"20910",130,178,226,130,147,124,202,96,190
"20911",760,1081,764,424,492,358,320,178,260
"20912",1,0,0,4,1,5,0,1,0
"20913",0,0,4,0,2,0,0,0,1
"20914",140,253,165,55,85,76,29,33,23
"20915",148,244,275,559,525,513,322,279,229
"20916",62,119,117,96,83,99,86,40,99
"20917",729,610,664,337,515,457,383,307,365
"20918",1280,1391,1631,1196,1423,1228,922,833,980
"20919",0,0,0,0,0,0,0,0,0
"20920",4,27,68,25,26,32,21,53,29
"20921",235,333,402,308,336,361,139,209,185
"20922",0,0,0,0,0,0,0,0,0
"20923",398,615,511,275,392,293,197,228,183
"20924",0,0,0,0,0,0,0,0,0
"20925",23,68,42,35,4,8,19,15,7
"20926",9,0,2,4,3,4,7,2,2
"20927",0,0,0,0,0,0,0,0,0
"20928",18,31,8,5,11,18,2,6,5
"20929",48,64,51,22,63,74,10,41,43
"20930",8,37,15,25,15,14,45,57,54
"20931",0,0,0,0,0,0,0,0,0
"20932",465,622,521,439,470,543,425,478,510
"20933",438,555,573,490,575,654,269,335,279
"20934",890,953,1182,455,673,535,363,420,360
"20935",24,113,75,68,104,119,66,41,41
"20936",967,1361,1368,1272,1057,1136,732,645,675
"20937",0,6,0,15,0,0,0,1,0
"20938",0,0,0,0,1,0,0,0,0
"20939",42,86,91,70,39,105,97,6,31
"20940",4,2,0,5,5,8,5,3,4
"20941",28,97,48,335,298,384,206,532,131
"20942",120,191,203,91,82,138,80,50,57
"20943",165,212,169,88,102,137,59,63,68
"20944",372,383,478,228,357,304,170,195,156
"20945",0,0,0,0,0,0,0,0,0
"20946",0,0,3,0,0,2,1,1,0
"20947",0,49,6,0,2,0,0,0,0
"20948",0,8,0,0,1,0,0,0,0
"20949",2275,2939,3262,2923,2327,2539,1470,1961,1483
"20950",6425,8921,3935,3566,2983,3412,2521,1714,1967
"20951",181,328,292,179,238,216,153,75,126
"20952",826,1129,1500,524,564,505,179,183,184
"20953",755,1001,496,1519,1405,1138,1383,955,1191
"20954",315,327,466,202,351,220,141,141,155
"20955",0,0,0,0,0,1,0,0,7
"20956",0,0,0,0,0,0,0,0,0
"20957",0,0,0,0,0,0,0,0,0
"20958",7,5,19,0,0,0,0,6,1
"20959",0,0,0,0,0,0,0,0,0
"20960",0,0,0,0,0,0,0,0,0
"20961",0,0,1,0,0,0,0,0,0
"20962",0,0,0,0,0,0,0,0,0
"20963",4,14,6,0,0,0,0,0,0
"20964",0,0,0,0,0,0,0,0,0
"20965",0,0,0,0,0,0,0,0,0
"20966",1822,2894,1630,1743,1701,2586,1504,1614,1459
"20967",96,127,96,95,75,125,30,33,55
"20968",1,1,8,0,0,0,0,0,0
"20969",0,0,0,0,0,0,0,0,0
"20970",0,0,0,0,0,0,0,0,0
"20971",921,1043,1599,833,1001,1079,494,536,530
"20972",11,19,8,14,0,9,10,2,4
"20973",180,217,205,162,231,253,127,135,103
"20974",238,313,209,260,209,198,113,66,73
"20975",4,0,0,4,1,0,0,0,0
"20976",3,1,0,0,0,0,0,0,0
"20977",800,911,1120,743,820,887,527,461,494
"20978",28,64,74,47,41,39,38,49,46
"20979",149,188,175,24,36,28,1,7,1
"20980",0,24,0,0,0,1,0,0,0
"20981",220,493,229,210,258,142,6,24,16
"20982",333,196,309,76,214,75,55,51,36
"20983",100,229,223,225,321,270,289,169,219
"20984",0,0,0,0,0,0,0,0,0
"20985",0,0,0,18,2,1,15,7,8
"20986",0,0,0,0,0,0,0,0,0
"20987",0,0,0,0,0,0,0,0,0
"20988",0,0,0,0,0,0,0,0,0
"20989",0,0,0,0,0,0,0,0,0
"20990",0,0,0,0,0,0,0,0,0
"20991",0,0,0,0,0,0,0,0,0
"20992",0,0,0,0,0,0,0,1,0
"20993",423,577,496,365,284,461,534,690,752
"20994",0,0,0,0,0,1,0,1,0
"20995",10986,15609,10943,23918,17372,18873,13222,14214,12155
"20996",0,0,0,0,5,1,0,0,0
"20997",115,201,150,37,84,81,46,57,38
"20998",47,67,74,23,18,10,21,10,12
"20999",418,487,760,293,392,257,111,233,142
"21000",2,11,33,5,0,0,0,1,0
"21001",22,7,21,0,4,0,0,0,1
"21002",1,0,12,1,0,0,1,0,0
"21003",0,0,0,0,0,0,0,0,0
"21004",20,7,14,0,1,3,5,0,2
"21005",5,0,4,2,0,5,1,0,0
"21006",466,800,699,376,449,406,259,241,212
"21007",0,0,0,0,0,0,0,0,0
"21008",0,0,0,0,0,0,0,0,0
"21009",47,36,44,1,6,0,5,0,3
"21010",1599,2565,2543,1852,2181,2129,1105,1028,954
"21011",66,69,70,19,30,31,19,32,33
"21012",803,1077,899,1014,862,814,433,589,400
"21013",897,1305,897,919,787,705,492,517,472
"21014",325,443,532,349,314,347,225,213,214
"21015",1576,2638,1754,4194,3145,2545,1636,1993,1680
"21016",319,411,394,406,393,307,237,314,257
"21017",280,367,277,215,227,180,120,95,104
"21018",34,18,32,7,30,1,6,0,1
"21019",79,205,108,186,140,210,138,108,119
"21020",10,13,17,13,20,25,12,13,28
"21021",233,479,367,122,266,260,150,145,146
"21022",0,0,0,0,0,0,0,0,0
"21023",53,67,1,61,96,144,131,276,259
"21024",272,423,454,283,293,487,292,278,232
"21025",99,81,91,68,80,111,56,60,43
"21026",549,784,593,867,870,704,244,599,249
"21027",146,201,181,59,112,98,26,27,33
"21028",192,368,353,743,549,499,579,488,451
"21029",12,6,36,11,3,0,1,1,6
"21030",2726,3506,3456,4053,3849,3479,2305,2898,2465
"21031",206,523,430,203,264,321,177,111,75
"21032",2699,3621,2730,1843,1993,2841,1133,587,929
"21033",17,15,14,4,10,2,7,0,6
"21034",565,792,710,598,569,559,423,431,418
"21035",511,1000,847,659,557,717,360,328,338
"21036",261,252,255,332,357,288,249,278,251
"21037",462,629,530,721,749,513,347,372,365
"21038",380,331,813,76,179,189,28,68,49
"21039",12,54,31,33,42,18,3,20,3
"21040",5,0,0,9,3,1,0,8,1
"21041",0,0,0,0,0,0,0,0,0
"21042",345,730,235,366,164,270,288,95,152
"21043",138,180,128,94,138,83,65,65,53
"21044",0,0,0,0,0,0,0,0,0
"21045",3,1,25,12,8,11,5,4,4
"21046",8,0,1,9,11,12,1,3,5
"21047",257,495,169,541,493,1319,723,1082,946
"21048",0,0,0,0,0,0,0,0,0
"21049",0,0,0,0,0,0,0,0,0
"21050",340,529,671,330,301,307,242,236,207
"21051",137,123,121,111,120,100,59,64,84
"21052",32,38,74,10,42,42,13,22,23
"21053",30,37,71,30,48,33,12,12,19
"21054",13005,16557,13282,7711,6566,6663,5332,4469,4599
"21055",158,248,208,94,111,104,50,66,55
"21056",55,129,101,45,55,68,44,38,34
"21057",0,0,4,0,1,0,1,0,0
"21058",43,77,38,10,32,15,0,0,0
"21059",235,331,391,513,463,509,325,259,305
"21060",0,0,0,0,0,0,0,0,0
"21061",31,5,31,4,10,10,0,0,0
"21062",98,135,118,146,181,151,100,100,102
"21063",34,83,76,82,81,105,74,34,65
"21064",2684,3904,2757,6772,5391,4608,3206,3837,2905
"21065",9,24,0,3,0,2,4,3,1
"21066",1194,958,1775,60,145,59,51,23,40
"21067",2981,1793,2001,180,975,161,32,54,46
"21068",116,141,184,26,34,34,14,5,11
"21069",407,695,492,853,673,603,286,123,282
"21070",44,38,13,3,11,16,7,6,5
"21071",179,137,282,146,241,240,120,131,95
"21072",0,0,0,0,0,0,1,0,0
"21073",0,0,1,0,0,1,0,0,0
"21074",569,785,601,543,556,511,334,479,347
"21075",28,67,44,27,17,20,2,6,0
"21076",147,219,136,333,338,373,296,254,257
"21077",4,26,8,28,52,30,0,64,15
"21078",5,25,0,7,4,1,0,2,2
"21079",660,876,698,526,501,415,350,461,342
"21080",5,4,33,5,0,2,0,1,1
"21081",456,290,151,262,301,402,210,341,256
"21082",311,457,327,214,236,224,156,162,166
"21083",110,124,130,58,78,81,47,43,39
"21084",252,369,321,363,371,396,230,199,231
"21085",133,162,185,93,90,77,82,65,41
"21086",237,426,367,338,351,334,256,334,223
"21087",547,700,782,495,627,659,204,310,262
"21088",175,198,216,135,135,159,29,34,32
"21089",424,627,627,314,429,485,220,280,261
"21090",6,0,4,0,1,0,0,0,1
"21091",0,0,0,0,0,0,0,0,0
"21092",0,0,0,0,0,0,0,0,0
"21093",0,0,0,0,0,0,0,0,0
"21094",944,1341,1478,1488,1271,2363,843,1333,851
"21095",1760,1945,1908,1366,1284,1312,557,411,437
"21096",3,0,6,0,3,3,0,0,0
"21097",0,0,0,0,0,0,0,0,8
"21098",5,11,14,2,10,15,0,4,0
"21099",8,24,25,2,8,4,0,4,0
"21100",9,22,44,3,21,14,9,2,7
"21101",0,0,0,0,0,0,0,0,0
"21102",159,217,182,151,258,229,209,159,159
"21103",344,379,411,221,331,413,231,114,200
"21104",52,123,94,227,260,300,106,77,100
"21105",760,1393,923,1182,1492,1585,1150,1342,1071
"21106",0,0,0,0,1,0,1,1,0
"21107",247,471,338,467,516,512,291,216,209
"21108",1877,2627,2508,2297,2189,2472,1321,1179,1017
"21109",35,27,15,15,14,31,2,21,9
"21110",270,499,325,373,394,511,281,68,251
"21111",230,294,240,107,157,70,38,92,58
"21112",5326,6846,4289,2154,2195,2484,2019,2731,2313
"21113",540,816,830,473,619,544,270,244,228
"21114",2,0,0,0,0,1,0,0,0
"21115",29,6,44,34,42,34,27,36,25
"21116",2,1,6,5,0,8,13,1,10
"21117",1578,2267,1702,2778,2182,2346,1543,1396,1364
"21118",5,0,4,1,1,4,8,0,3
"21119",0,0,1,0,0,0,0,0,0
"21120",87,107,226,89,48,61,42,3,3
"21121",0,0,10,0,0,0,0,0,0
"21122",0,0,0,1,2,2,0,26,7
"21123",0,0,0,0,0,0,0,0,0
"21124",0,0,0,0,0,0,0,0,0
"21125",155,228,221,202,248,292,202,65,161
"21126",303,526,438,441,415,463,234,290,205
"21127",0,0,0,0,0,0,0,0,0
"21128",4,5,0,1,5,2,2,0,7
"21129",136,144,134,201,246,223,125,166,150
"21130",2049,4484,1273,5603,3722,5197,3106,1193,3128
"21131",87,92,133,116,117,104,58,21,62
"21132",5,0,6,2,0,1,0,1,2
"21133",0,0,0,0,0,0,0,0,0
"21134",238,285,284,317,351,380,193,228,211
"21135",401,600,456,136,162,197,97,119,79
"21136",894,1062,1425,772,1080,953,667,840,658
"21137",185,173,234,63,112,59,24,45,23
"21138",165,265,243,448,511,487,474,420,365
"21139",196,199,364,310,305,258,200,111,139
"21140",0,0,0,0,0,0,0,0,0
"21141",1064,1449,1305,632,1075,1046,806,638,670
"21142",199,194,289,126,163,191,96,117,61
"21143",20,0,13,0,1,11,4,11,0
"21144",202,327,214,180,180,248,169,167,143
"21145",8,26,27,2,3,11,5,5,2
"21146",111,162,160,89,157,61,15,19,16
"21147",281,297,344,143,138,175,60,77,76
"21148",253,261,302,214,285,296,167,107,133
"21149",0,0,1,1,0,0,0,0,0
"21150",742,814,705,721,663,616,386,416,387
"21151",375,506,316,349,371,389,38,42,61
"21152",26,38,47,61,62,80,41,56,45
"21153",315,326,280,147,200,128,32,40,64
"21154",60,38,122,28,24,52,7,11,7
"21155",1,36,14,15,5,7,0,0,0
"21156",18,13,7,37,50,72,25,18,19
"21157",661,827,930,554,762,727,324,329,352
"21158",16,32,19,0,0,0,1,0,0
"21159",74,104,66,92,91,75,34,63,36
"21160",80,67,127,17,19,20,1,9,5
"21161",94,81,203,97,75,116,59,67,71
"21162",22,8,17,0,2,5,4,1,2
"21163",518,711,691,748,762,769,671,597,542
"21164",118,201,247,195,147,144,157,139,148
"21165",505,724,444,761,512,535,633,521,536
"21166",217,349,343,301,337,272,212,209,200
"21167",0,0,0,1,0,0,0,1,5
"21168",0,0,1,0,0,0,0,0,0
"21169",57,21,41,14,31,11,22,2,23
"21170",1207,1549,1575,1922,1634,1729,1027,1145,1020
"21171",7,40,44,57,39,48,155,37,132
"21172",1,8,0,9,18,3,7,4,7
"21173",296,498,412,452,431,384,349,322,292
"21174",0,0,0,0,0,1,0,0,0
"21175",457,563,683,304,324,262,146,179,182
"21176",226,181,356,153,215,193,35,85,35
"21177",293,261,365,293,198,236,143,135,149
"21178",281,512,482,451,400,362,440,246,462
"21179",1612,2054,1875,1845,1522,1668,1061,1252,992
"21180",10,45,2,7,13,6,9,9,6
"21181",8,0,1,2,17,9,1,9,0
"21182",906,1200,1230,2006,1436,1178,1026,925,961
"21183",239,442,482,377,397,427,291,342,345
"21184",343,349,604,318,419,471,450,323,383
"21185",8,38,78,0,0,0,0,0,0
"21186",0,0,1,0,0,0,0,0,0
"21187",1,0,18,13,2,12,6,1,11
"21188",0,0,0,0,0,0,0,0,0
"21189",0,0,0,0,0,0,0,0,0
"21190",0,0,0,0,0,0,0,0,0
"21191",1,0,4,6,19,17,2,16,3
"21192",1,0,7,0,0,0,0,0,0
"21193",0,0,7,5,13,28,3,15,3
"21194",215,265,290,338,402,351,275,298,194
"21195",117,178,176,299,234,267,112,139,121
"21196",655,811,646,704,559,686,570,519,645
"21197",19,2,13,12,16,13,20,4,18
"21198",380,574,542,597,617,621,453,469,453
"21199",990,1621,940,1377,1323,1119,867,903,816
"21200",114,183,117,67,133,122,28,55,57
"21201",0,21,12,0,4,15,5,5,2
"21202",1,0,12,37,19,12,31,1,5
"21203",312,326,474,166,263,328,174,106,134
"21204",0,0,1,0,0,0,0,0,0
"21205",21,9,12,2,1,17,2,1,1
"21206",24,19,32,11,12,14,5,15,3
"21207",122,161,198,138,104,171,83,56,59
"21208",6,78,56,0,1,2,0,0,1
"21209",119,157,208,31,63,49,9,30,17
"21210",0,0,0,0,0,1,0,0,0
"21211",385,622,646,533,498,576,304,281,221
"21212",122,163,134,128,162,115,64,94,52
"21213",188,186,202,77,132,132,65,157,77
"21214",0,0,0,0,0,0,0,0,0
"21215",0,0,0,1,0,2,0,0,0
"21216",68,148,219,124,128,145,84,120,70
"21217",41,37,55,55,22,46,29,20,19
"21218",267,349,321,158,169,119,59,137,102
"21219",69,61,38,19,33,73,20,15,11
"21220",378,486,594,274,263,362,153,185,145
"21221",0,0,0,0,3,0,0,0,0
"21222",95,77,150,178,177,120,146,130,103
"21223",17,57,21,53,48,67,57,58,33
"21224",0,0,0,6,0,1,0,0,0
"21225",93,96,104,176,144,139,145,172,120
"21226",206,251,376,671,841,790,53,19,58
"21227",351,539,461,587,716,874,557,313,478
"21228",0,0,0,0,0,0,0,0,0
"21229",1339,2065,1848,1945,1947,1987,1761,1206,1336
"21230",478,645,1193,561,435,492,105,134,130
"21231",0,0,0,0,0,0,0,0,0
"21232",145,165,215,125,82,139,60,67,55
"21233",319,356,682,217,203,240,134,60,87
"21234",112,361,150,239,238,303,116,88,108
"21235",96,198,159,95,98,198,45,106,66
"21236",0,0,0,1,0,1,1,0,0
"21237",2,1,2,5,5,2,0,0,6
"21238",494,612,723,507,522,579,292,282,284
"21239",56,56,117,63,68,86,40,32,34
"21240",513,491,926,97,129,98,76,55,51
"21241",88,76,166,165,229,175,111,76,138
"21242",183,167,216,130,159,206,190,222,156
"21243",33,37,21,2,6,15,1,0,2
"21244",90,47,144,27,11,13,0,0,0
"21245",42,157,9,9,10,7,13,1,9
"21246",17,220,21,10,11,16,2,19,5
"21247",836,1047,1323,603,828,789,435,464,404
"21248",1,0,17,1,0,10,3,2,0
"21249",0,0,1,1,0,0,0,0,0
"21250",0,0,3,0,0,0,0,0,0
"21251",81,107,166,48,101,99,41,47,33
"21252",0,0,0,0,0,0,0,0,0
"21253",0,0,0,0,0,0,0,0,0
"21254",740,713,984,942,935,978,690,521,571
"21255",0,0,0,0,0,0,0,0,0
"21256",342,305,480,202,280,322,176,214,205
"21257",342,465,567,452,507,543,263,291,308
"21258",423,607,637,562,719,883,556,562,526
"21259",255,409,517,440,471,542,386,408,362
"21260",2005,3122,3587,2698,3020,4023,1956,1774,1637
"21261",2,0,0,0,0,0,0,0,2
"21262",345,421,370,179,226,217,121,118,91
"21263",254,444,332,369,275,266,163,77,146
"21264",0,0,12,0,0,0,1,0,0
"21265",11,11,23,18,26,18,0,25,8
"21266",94,175,126,200,181,218,205,89,140
"21267",0,0,0,0,0,0,0,0,0
"21268",32,56,11,5,11,5,0,1,1
"21269",0,0,0,0,0,0,0,0,0
"21270",173,176,249,18,62,12,6,6,4
"21271",8,7,0,9,23,10,5,20,12
"21272",0,0,0,0,0,0,0,0,0
"21273",0,0,0,0,0,0,0,1,0
"21274",2,15,20,6,1,8,6,10,9
"21275",0,0,0,0,0,0,0,0,0
"21276",0,0,0,0,0,0,0,0,0
"21277",0,0,0,0,0,0,0,0,0
"21278",0,9,1,1,2,1,1,0,0
"21279",2,0,0,1,0,1,0,2,0
"21280",0,0,0,0,0,0,0,0,0
"21281",0,0,0,0,0,0,0,0,0
"21282",0,0,0,0,0,0,0,0,0
"21283",0,0,0,0,0,0,0,0,0
"21284",2,0,0,1,4,8,0,8,5
"21285",15,50,19,8,31,23,7,3,11
"21286",158,240,147,294,282,181,147,141,126
"21287",263,579,391,497,559,504,258,344,276
"21288",7,6,12,54,82,165,41,10,36
"21289",0,0,0,0,0,0,0,0,0
"21290",459,581,803,350,524,592,23,2,11
"21291",11,7,2,37,13,5,19,12,12
"21292",202,225,271,131,179,139,43,54,47
"21293",47,117,21,483,519,595,717,357,494
"21294",426,515,660,680,621,634,372,374,333
"21295",870,585,2399,233,214,325,107,232,189
"21296",0,0,4,63,2,0,259,267,2346
"21297",1,0,0,1,1,5,4,1,0
"21298",0,0,0,0,0,0,0,0,0
"21299",194,220,177,136,185,182,86,91,63
"21300",1156,1534,1345,1413,1394,1152,1092,1002,947
"21301",0,0,0,6,3,1,0,0,0
"21302",24,56,30,28,44,35,64,20,40
"21303",180,283,220,198,150,125,182,131,141
"21304",81,71,121,54,89,55,15,10,6
"21305",355,592,533,871,845,672,579,526,488
"21306",4,0,0,84,78,58,36,39,33
"21307",8,0,0,0,0,1,0,0,0
"21308",43,42,75,95,43,45,87,37,59
"21309",0,9,11,24,15,31,2,23,9
"21310",123,338,190,124,170,176,82,86,110
"21311",453,578,613,755,679,624,443,532,426
"21312",73,13,15,78,26,15,1,3,7
"21313",0,0,0,0,0,0,1,0,0
"21314",461,813,634,448,429,431,239,300,270
"21315",96,139,147,98,100,102,58,61,48
"21316",48,76,58,33,29,28,4,13,7
"21317",0,0,0,0,0,0,0,0,0
"21318",66,41,21,28,4,4,11,1,19
"21319",0,0,0,0,3,0,5,3,1
"21320",0,0,0,0,0,0,0,0,0
"21321",44,37,65,12,17,14,0,1,2
"21322",57,108,78,30,43,36,37,40,34
"21323",118,254,161,105,123,162,46,65,52
"21324",482,577,704,765,826,799,755,604,669
"21325",12,14,17,18,5,0,16,11,11
"21326",0,4,12,1,0,0,3,1,0
"21327",34,73,60,46,57,58,17,32,48
"21328",47,117,84,131,132,167,73,74,68
"21329",165,260,217,102,120,107,54,73,59
"21330",0,0,0,0,0,0,0,0,0
"21331",415,466,588,438,276,290,31,306,92
"21332",83,189,129,39,59,66,39,33,33
"21333",0,16,3,13,18,19,3,9,3
"21334",116,130,143,152,225,231,137,67,120
"21335",299,573,669,666,664,985,373,138,326
"21336",15,32,24,21,28,29,12,3,5
"21337",194,229,251,628,477,531,372,394,319
"21338",51,164,148,66,100,69,28,43,20
"21339",56,113,47,66,73,60,66,57,40
"21340",179,204,309,135,199,217,71,122,112
"21341",402,349,522,208,272,278,96,83,81
"21342",20,53,14,3,16,7,18,1,22
"21343",462,494,422,283,282,303,116,44,126
"21344",0,0,0,0,1,1,1,0,0
"21345",11,8,6,10,6,7,3,8,1
"21346",26,0,6,0,0,0,0,0,0
"21347",814,1310,874,797,761,1002,661,786,676
"21348",217,239,461,101,158,234,119,59,100
"21349",797,1085,970,447,568,519,320,455,354
"21350",3772,5788,5029,4521,4096,4715,2624,2766,2269
"21351",10,11,28,11,2,21,3,7,8
"21352",300,185,460,96,234,224,39,98,72
"21353",3,0,1,0,1,1,0,0,0
"21354",354,628,628,529,412,435,195,186,215
"21355",4137,5899,5074,2035,2121,2905,1685,1925,1691
"21356",0,0,0,0,0,0,0,0,0
"21357",90,158,97,102,76,214,70,125,130
"21358",1,8,13,1,0,6,1,0,1
"21359",7,10,1,26,11,22,3,4,13
"21360",76,80,39,94,61,124,46,48,26
"21361",29,14,25,0,7,26,1,1,0
"21362",1,0,0,0,1,0,0,0,0
"21363",8,0,0,0,0,0,0,0,0
"21364",843,1075,1148,1040,1099,1120,807,652,662
"21365",197,351,220,269,267,295,168,183,222
"21366",1,15,1,19,5,8,0,8,0
"21367",291,503,445,404,302,298,124,109,116
"21368",1064,1679,1743,1951,2276,2029,1508,1127,1308
"21369",239,365,282,377,396,361,323,312,247
"21370",0,0,0,0,0,0,0,0,0
"21371",6,0,5,0,0,0,1,4,1
"21372",137,393,252,231,225,164,30,18,48
"21373",1006,1418,1534,860,1139,1097,784,833,644
"21374",0,11,10,35,17,9,18,8,4
"21375",152,135,231,14,56,38,10,17,3
"21376",727,977,1012,634,640,758,499,473,482
"21377",0,0,0,0,0,0,0,0,0
"21378",0,0,0,0,0,0,0,0,0
"21379",0,0,0,2,2,0,1,0,0
"21380",0,0,0,0,0,0,0,0,0
"21381",189,167,149,162,117,154,70,80,59
"21382",389,645,408,362,329,370,208,249,273
"21383",0,0,0,0,0,0,0,0,0
"21384",28,31,36,21,24,17,10,27,15
"21385",6,55,1,40,32,40,66,2,26
"21386",810,1503,1072,2394,1726,1691,1373,1298,1222
"21387",1204,1404,1119,488,379,502,182,338,153
"21388",46,52,50,72,79,90,4,38,32
"21389",54,29,66,202,443,522,17,1116,588
